Column header,Document ID,Document,Count,Mean,Mode,Median,Standard deviation,Minimum,Maximum,Skewness,Kurtosis,25% quantile,50% quantile,75% quantile
Number of Sentences in Document,86,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_12-ENVIRONMENTAL_PROTECTION-Chapter_12.80-STORMWATER_AND_RUNOFF_POLLUTION_CONTROL.txt"")",437,437.0,437,437.0,,437,437,,,437.0,437.0,437.0
Number of Sentences in Document,87,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_12-ENVIRONMENTAL_PROTECTION-Chapter_12.84-LOW_IMPACT_DEVELOPMENT_STANDARDS.txt"")",163,163.0,163,163.0,,163,163,,,163.0,163.0,163.0
Number of Sentences in Document,88,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_12-ENVIRONMENTAL_PROTECTION-Chapter_12.85-CARRYOUT_BAGS.txt"")",83,83.0,83,83.0,,83,83,,,83.0,83.0,83.0
Number of Sentences in Document,89,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_1-OFFENSES_BY_OR_AGAINST_PUBLIC_OFFICERS_AND_GOVERNMENT.txt"")",480,480.0,480,480.0,,480,480,,,480.0,480.0,480.0
Number of Sentences in Document,90,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_10-MOTOR_VEHICLE_SEIZURE_AND_FORFEITURE.txt"")",312,312.0,312,312.0,,312,312,,,312.0,312.0,312.0
Number of Sentences in Document,91,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_11-COUNTERFEIT_GOODS_NUISANCE_ABATEMENT.txt"")",114,114.0,114,114.0,,114,114,,,114.0,114.0,114.0
Number of Sentences in Document,92,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_3-OFFENSES_AGAINST_PUBLIC_DECENCY.txt"")",331,331.0,331,331.0,,331,331,,,331.0,331.0,331.0
Number of Sentences in Document,93,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_4-OFFENSES_AGAINST_PUBLIC_PEACE.txt"")",145,145.0,145,145.0,,145,145,,,145.0,145.0,145.0
Number of Sentences in Document,94,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_6-CONSUMER_PROTECTION.txt"")",89,89.0,89,89.0,,89,89,,,89.0,89.0,89.0
Number of Sentences in Document,95,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_7-OFFENSES_BY_OR_AGAINST_MINORS.txt"")",158,158.0,158,158.0,,158,158,,,158.0,158.0,158.0
Number of Sentences in Document,96,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_8-WEAPONS.txt"")",756,756.0,756,756.0,,756,756,,,756.0,756.0,756.0
Number of Sentences in Document,97,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_9-DISCRIMINATION_AGAINST_PERSONS_WITH_AIDS_OR_AIDS_RELATED_CONDITIONS.txt"")",52,52.0,52,52.0,,52,52,,,52.0,52.0,52.0
Number of Sentences in Document,98,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.04-GENERAL_PROVISIONS.txt"")",49,49.0,49,49.0,,49,49,,,49.0,49.0,49.0
Number of Sentences in Document,99,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.08-DEFINITIONS.txt"")",50,50.0,50,50.0,,50,50,,,50.0,50.0,50.0
Number of Sentences in Document,100,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.12-ENFORCEMENT.txt"")",14,14.0,14,14.0,,14,14,,,14.0,14.0,14.0
Number of Sentences in Document,101,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.16-HIGHWAY_SAFETY_COMMISSION.txt"")",57,57.0,57,57.0,,57,57,,,57.0,57.0,57.0
Number of Sentences in Document,102,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.20-TRAFFIC_SIGNS_AND_SIGNALS.txt"")",82,82.0,82,82.0,,82,82,,,82.0,82.0,82.0
Number of Sentences in Document,103,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.24-PRIVATE_ROADS_OPEN_FOR_PUBLIC_USE.txt"")",30,30.0,30,30.0,,30,30,,,30.0,30.0,30.0
Number of Sentences in Document,104,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.28-TRAFFIC_ON_PRIVATE_STREETS.txt"")",34,34.0,34,34.0,,34,34,,,34.0,34.0,34.0
Number of Sentences in Document,105,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.32-SPEED_LIMITS.txt"")",37,37.0,37,37.0,,37,37,,,37.0,37.0,37.0
Number of Sentences in Document,106,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.36-BOULEVARD_STOPS.txt"")",38,38.0,38,38.0,,38,38,,,38.0,38.0,38.0
Number of Sentences in Document,107,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.40-TURNING_MOVEMENTS.txt"")",20,20.0,20,20.0,,20,20,,,20.0,20.0,20.0
Number of Sentences in Document,108,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.44-HOUSING_AUTHORITY_TRAFFIC_REGULATIONS.txt"")",99,99.0,99,99.0,,99,99,,,99.0,99.0,99.0
Number of Sentences in Document,109,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.48-WEIGHT_LIMITS.txt"")",340,340.0,340,340.0,,340,340,,,340.0,340.0,340.0
Number of Sentences in Document,110,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.50-INTERSTATE_TRUCK_TERMINAL_ACCESS_ROUTES.txt"")",70,70.0,70,70.0,,70,70,,,70.0,70.0,70.0
Number of Sentences in Document,111,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.52-CROSSWALKS_AND_BICYCLE_LANES.txt"")",27,27.0,27,27.0,,27,27,,,27.0,27.0,27.0
Number of Sentences in Document,112,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.54-SKATEBOARDS_AND_ROLLER_SKATES.txt"")",8,8.0,8,8.0,,8,8,,,8.0,8.0,8.0
Number of Sentences in Document,113,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.56-RAILROAD_CROSSINGS.txt"")",15,15.0,15,15.0,,15,15,,,15.0,15.0,15.0
Number of Sentences in Document,114,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.60-TEMPORARY_ROAD_CLOSURES.txt"")",26,26.0,26,26.0,,26,26,,,26.0,26.0,26.0
Number of Sentences in Document,115,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.62-INTOXICATION_CONTROL_ROADBLOCKS.txt"")",31,31.0,31,31.0,,31,31,,,31.0,31.0,31.0
Number of Sentences in Document,116,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.68-TRESPASS_BY_MOTOR_VEHICLES.txt"")",35,35.0,35,35.0,,35,35,,,35.0,35.0,35.0
Number of Sentences in Document,117,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.72-REPOSSESSION_OF_MOTOR_VEHICLES.txt"")",12,12.0,12,12.0,,12,12,,,12.0,12.0,12.0
Number of Sentences in Document,118,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.76-MISCELLANEOUS_REGULATIONS.txt"")",95,95.0,95,95.0,,95,95,,,95.0,95.0,95.0
Number of Sentences in Document,119,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.78-CRUISING.txt"")",20,20.0,20,20.0,,20,20,,,20.0,20.0,20.0
Number of Sentences in Document,120,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.80-ABANDONED_OR_INOPERATIVE_VEHICLES.txt"")",86,86.0,86,86.0,,86,86,,,86.0,86.0,86.0
Number of Sentences in Document,121,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_2-MISCELLANEOUS_TRAFFIC_REGULATIONS.txt"")",155,155.0,155,155.0,,155,155,,,155.0,155.0,155.0
Number of Sentences in Document,122,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_3-PENALTIES_AND_FEES_RELATED_TO_VIOLATIONS_OF_STANDING_AND_PARKING_LAWS.txt"")",423,423.0,423,423.0,,423,423,,,423.0,423.0,423.0
Number of Sentences in Document,123,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.02-GENERAL_PROVISIONS.txt"")",26,26.0,26,26.0,,26,26,,,26.0,26.0,26.0
Number of Sentences in Document,124,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.04-DEFINITIONS.txt"")",96,96.0,96,96.0,,96,96,,,96.0,96.0,96.0
Number of Sentences in Document,125,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.06-GENERAL_REGULATIONS.txt"")",157,157.0,157,157.0,,157,157,,,157.0,157.0,157.0
Number of Sentences in Document,126,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.08-PERMITS—APPLICATION_AND_ISSUANCE_CONDITIONS.txt"")",67,67.0,67,67.0,,67,67,,,67.0,67.0,67.0
Number of Sentences in Document,127,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.10-FEES_AND_CHARGES.txt"")",135,135.0,135,135.0,,135,135,,,135.0,135.0,135.0
Number of Sentences in Document,128,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.12-DEPOSITS_AND_SURETIES.txt"")",31,31.0,31,31.0,,31,31,,,31.0,31.0,31.0
Number of Sentences in Document,129,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.14-BILLINGS,_COLLECTIONS_AND_REFUNDS.txt"")",36,36.0,36,36.0,,36,36,,,36.0,36.0,36.0
Number of Sentences in Document,130,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.16-CONSTRUCTION_WORK.txt"")",77,77.0,77,77.0,,77,77,,,77.0,77.0,77.0
Number of Sentences in Document,131,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.18-EXCAVATIONS_AND_ENCROACHMENTS.txt"")",125,125.0,125,125.0,,125,125,,,125.0,125.0,125.0
Number of Sentences in Document,132,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.19-DROP_BOX_DEBRIS_CONTAINERS_ON_HIGHWAYS.txt"")",125,125.0,125,125.0,,125,125,,,125.0,125.0,125.0
Number of Sentences in Document,133,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.20-FLAGPOLES.txt"")",9,9.0,9,9.0,,9,9,,,9.0,9.0,9.0
Number of Sentences in Document,134,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.22-MOVING_PERMITS.txt"")",46,46.0,46,46.0,,46,46,,,46.0,46.0,46.0
Number of Sentences in Document,135,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.24-NEWS_RACKS.txt"")",222,222.0,222,222.0,,222,222,,,222.0,222.0,222.0
Number of Sentences in Document,136,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.26-OVERHEAD_STRUCTURES.txt"")",20,20.0,20,20.0,,20,20,,,20.0,20.0,20.0
Number of Sentences in Document,137,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.27-OUTDOOR_SIDEWALK_DINING.txt"")",103,103.0,103,103.0,,103,103,,,103.0,103.0,103.0
Number of Sentences in Document,138,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.28-VIOLATIONS.txt"")",11,11.0,11,11.0,,11,11,,,11.0,11.0,11.0
Number of Sentences in Document,139,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_2-UNDERGROUNDING_OF_UTILITIES-Chapter_16.32-PROCEDURES.txt"")",87,87.0,87,87.0,,87,87,,,87.0,87.0,87.0
Number of Sentences in Document,140,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_2-UNDERGROUNDING_OF_UTILITIES-Chapter_16.34-DISTRICTS.txt"")",405,405.0,405,405.0,,405,405,,,405.0,405.0,405.0
Number of Sentences in Document,141,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.36-DEFINITIONS.txt"")",40,40.0,40,40.0,,40,40,,,40.0,40.0,40.0
Number of Sentences in Document,142,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.38-GENERAL_REGULATIONS_AND_CONDITIONS.txt"")",227,227.0,227,227.0,,227,227,,,227.0,227.0,227.0
Number of Sentences in Document,143,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.40-EXISTING_FRANCHISES.txt"")",13,13.0,13,13.0,,13,13,,,13.0,13.0,13.0
Number of Sentences in Document,144,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.42-AIRPORT_PROTECTION.txt"")",30,30.0,30,30.0,,30,30,,,30.0,30.0,30.0
Number of Sentences in Document,145,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.44-ELECTRICAL_TRANSMISSION_AND_DISTRIBUTION_SYSTEMS.txt"")",25,25.0,25,25.0,,25,25,,,25.0,25.0,25.0
Number of Sentences in Document,146,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.46-ELECTRIC_MOTOR_COACHES.txt"")",17,17.0,17,17.0,,17,17,,,17.0,17.0,17.0
Number of Sentences in Document,147,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.48-RAILROAD_TRACKS.txt"")",73,73.0,73,73.0,,73,73,,,73.0,73.0,73.0
Number of Sentences in Document,148,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.50-STREET_RAILWAYS.txt"")",29,29.0,29,29.0,,29,29,,,29.0,29.0,29.0
Number of Sentences in Document,149,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3A-PIPELINE_FRANCHISES.txt"")",426,426.0,426,426.0,,426,426,,,426.0,426.0,426.0
Number of Sentences in Document,150,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.58-DEFINITIONS.txt"")",119,119.0,119,119.0,,119,119,,,119.0,119.0,119.0
Number of Sentences in Document,151,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.60-GENERAL_REQUIREMENTS.txt"")",289,289.0,289,289.0,,289,289,,,289.0,289.0,289.0
Number of Sentences in Document,152,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.62-APPLICATION_FOR_FRANCHISE.txt"")",191,191.0,191,191.0,,191,191,,,191.0,191.0,191.0
Number of Sentences in Document,153,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.64-COMPENSATION_TO_THE_COUNTY.txt"")",49,49.0,49,49.0,,49,49,,,49.0,49.0,49.0
Number of Sentences in Document,154,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.66-CONSTRUCTION_OF_FACILITIES.txt"")",51,51.0,51,51.0,,51,51,,,51.0,51.0,51.0
Number of Sentences in Document,155,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.68-SERVICE,_RATES_AND_CONSUMER_PROTECTION.txt"")",275,275.0,275,275.0,,275,275,,,275.0,275.0,275.0
Number of Sentences in Document,156,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.69-RENEWAL_OF_FRANCHISE.txt"")",65,65.0,65,65.0,,65,65,,,65.0,65.0,65.0
Number of Sentences in Document,157,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_5-MISCELLANEOUS_PROVISIONS.txt"")",330,330.0,330,330.0,,330,330,,,330.0,330.0,330.0
Number of Sentences in Document,158,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_6-STATE_VIDEO_SERVICE_FRANCHISES.txt"")",558,558.0,558,558.0,,558,558,,,558.0,558.0,558.0
Number of Sentences in Document,159,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_1-DEFINITIONS.txt"")",126,126.0,126,126.0,,126,126,,,126.0,126.0,126.0
Number of Sentences in Document,160,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_2-GENERAL_PROVISIONS.txt"")",52,52.0,52,52.0,,52,52,,,52.0,52.0,52.0
Number of Sentences in Document,161,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_3-PARK_RULES_AND_REGULATIONS.txt"")",177,177.0,177,177.0,,177,177,,,177.0,177.0,177.0
Number of Sentences in Document,162,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_4-BOATING.txt"")",167,167.0,167,167.0,,167,167,,,167.0,167.0,167.0
Number of Sentences in Document,163,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_5-FISHING.txt"")",13,13.0,13,13.0,,13,13,,,13.0,13.0,13.0
Number of Sentences in Document,164,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_6-WATER_SKIING.txt"")",61,61.0,61,61.0,,61,61,,,61.0,61.0,61.0
Number of Sentences in Document,165,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_7-RIDING_AND_HIKING_TRAILS.txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,166,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_8-SANTA_CATALINA_OPEN_SPACE_EASEMENT.txt"")",5,5.0,5,5.0,,5,5,,,5.0,5.0,5.0
Number of Sentences in Document,167,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_9-SKATEBOARD_PARKS.txt"")",7,7.0,7,7.0,,7,7,,,7.0,7.0,7.0
Number of Sentences in Document,168,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.08-ARBORETA_AND_BOTANIC_GARDENS.txt"")",141,141.0,141,141.0,,141,141,,,141.0,141.0,141.0
Number of Sentences in Document,169,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.12-BEACHES.txt"")",379,379.0,379,379.0,,379,379,,,379.0,379.0,379.0
