Column header,Document ID,Document,Count,Mean,Mode,Median,Standard deviation,Minimum,Maximum,Skewness,Kurtosis,25% quantile,50% quantile,75% quantile
Number of Words in Document,85,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_12-ENVIRONMENTAL_PROTECTION-Chapter_12.70-ABOVEGROUND_PETROLEUM_STORAGE.txt"")",1934,1934.0,1934,1934.0,,1934,1934,,,1934.0,1934.0,1934.0
Number of Words in Document,86,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_12-ENVIRONMENTAL_PROTECTION-Chapter_12.80-STORMWATER_AND_RUNOFF_POLLUTION_CONTROL.txt"")",6754,6754.0,6754,6754.0,,6754,6754,,,6754.0,6754.0,6754.0
Number of Words in Document,87,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_12-ENVIRONMENTAL_PROTECTION-Chapter_12.84-LOW_IMPACT_DEVELOPMENT_STANDARDS.txt"")",3655,3655.0,3655,3655.0,,3655,3655,,,3655.0,3655.0,3655.0
Number of Words in Document,88,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_12-ENVIRONMENTAL_PROTECTION-Chapter_12.85-CARRYOUT_BAGS.txt"")",2152,2152.0,2152,2152.0,,2152,2152,,,2152.0,2152.0,2152.0
Number of Words in Document,89,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_1-OFFENSES_BY_OR_AGAINST_PUBLIC_OFFICERS_AND_GOVERNMENT.txt"")",12078,12078.0,12078,12078.0,,12078,12078,,,12078.0,12078.0,12078.0
Number of Words in Document,90,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_10-MOTOR_VEHICLE_SEIZURE_AND_FORFEITURE.txt"")",7812,7812.0,7812,7812.0,,7812,7812,,,7812.0,7812.0,7812.0
Number of Words in Document,91,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_11-COUNTERFEIT_GOODS_NUISANCE_ABATEMENT.txt"")",2966,2966.0,2966,2966.0,,2966,2966,,,2966.0,2966.0,2966.0
Number of Words in Document,92,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_3-OFFENSES_AGAINST_PUBLIC_DECENCY.txt"")",5714,5714.0,5714,5714.0,,5714,5714,,,5714.0,5714.0,5714.0
Number of Words in Document,93,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_4-OFFENSES_AGAINST_PUBLIC_PEACE.txt"")",2839,2839.0,2839,2839.0,,2839,2839,,,2839.0,2839.0,2839.0
Number of Words in Document,94,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_6-CONSUMER_PROTECTION.txt"")",1590,1590.0,1590,1590.0,,1590,1590,,,1590.0,1590.0,1590.0
Number of Words in Document,95,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_7-OFFENSES_BY_OR_AGAINST_MINORS.txt"")",3699,3699.0,3699,3699.0,,3699,3699,,,3699.0,3699.0,3699.0
Number of Words in Document,96,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_8-WEAPONS.txt"")",21299,21299.0,21299,21299.0,,21299,21299,,,21299.0,21299.0,21299.0
Number of Words in Document,97,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_9-DISCRIMINATION_AGAINST_PERSONS_WITH_AIDS_OR_AIDS_RELATED_CONDITIONS.txt"")",1477,1477.0,1477,1477.0,,1477,1477,,,1477.0,1477.0,1477.0
Number of Words in Document,98,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.04-GENERAL_PROVISIONS.txt"")",796,796.0,796,796.0,,796,796,,,796.0,796.0,796.0
Number of Words in Document,99,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.08-DEFINITIONS.txt"")",753,753.0,753,753.0,,753,753,,,753.0,753.0,753.0
Number of Words in Document,100,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.12-ENFORCEMENT.txt"")",207,207.0,207,207.0,,207,207,,,207.0,207.0,207.0
Number of Words in Document,101,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.16-HIGHWAY_SAFETY_COMMISSION.txt"")",734,734.0,734,734.0,,734,734,,,734.0,734.0,734.0
Number of Words in Document,102,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.20-TRAFFIC_SIGNS_AND_SIGNALS.txt"")",1458,1458.0,1458,1458.0,,1458,1458,,,1458.0,1458.0,1458.0
Number of Words in Document,103,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.24-PRIVATE_ROADS_OPEN_FOR_PUBLIC_USE.txt"")",497,497.0,497,497.0,,497,497,,,497.0,497.0,497.0
Number of Words in Document,104,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.28-TRAFFIC_ON_PRIVATE_STREETS.txt"")",660,660.0,660,660.0,,660,660,,,660.0,660.0,660.0
Number of Words in Document,105,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.32-SPEED_LIMITS.txt"")",787,787.0,787,787.0,,787,787,,,787.0,787.0,787.0
Number of Words in Document,106,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.36-BOULEVARD_STOPS.txt"")",646,646.0,646,646.0,,646,646,,,646.0,646.0,646.0
Number of Words in Document,107,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.40-TURNING_MOVEMENTS.txt"")",437,437.0,437,437.0,,437,437,,,437.0,437.0,437.0
Number of Words in Document,108,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.44-HOUSING_AUTHORITY_TRAFFIC_REGULATIONS.txt"")",1578,1578.0,1578,1578.0,,1578,1578,,,1578.0,1578.0,1578.0
Number of Words in Document,109,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.48-WEIGHT_LIMITS.txt"")",3069,3069.0,3069,3069.0,,3069,3069,,,3069.0,3069.0,3069.0
Number of Words in Document,110,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.50-INTERSTATE_TRUCK_TERMINAL_ACCESS_ROUTES.txt"")",1547,1547.0,1547,1547.0,,1547,1547,,,1547.0,1547.0,1547.0
Number of Words in Document,111,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.52-CROSSWALKS_AND_BICYCLE_LANES.txt"")",443,443.0,443,443.0,,443,443,,,443.0,443.0,443.0
Number of Words in Document,112,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.54-SKATEBOARDS_AND_ROLLER_SKATES.txt"")",177,177.0,177,177.0,,177,177,,,177.0,177.0,177.0
Number of Words in Document,113,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.56-RAILROAD_CROSSINGS.txt"")",209,209.0,209,209.0,,209,209,,,209.0,209.0,209.0
Number of Words in Document,114,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.60-TEMPORARY_ROAD_CLOSURES.txt"")",304,304.0,304,304.0,,304,304,,,304.0,304.0,304.0
Number of Words in Document,115,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.62-INTOXICATION_CONTROL_ROADBLOCKS.txt"")",529,529.0,529,529.0,,529,529,,,529.0,529.0,529.0
Number of Words in Document,116,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.68-TRESPASS_BY_MOTOR_VEHICLES.txt"")",569,569.0,569,569.0,,569,569,,,569.0,569.0,569.0
Number of Words in Document,117,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.72-REPOSSESSION_OF_MOTOR_VEHICLES.txt"")",205,205.0,205,205.0,,205,205,,,205.0,205.0,205.0
Number of Words in Document,118,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.76-MISCELLANEOUS_REGULATIONS.txt"")",1758,1758.0,1758,1758.0,,1758,1758,,,1758.0,1758.0,1758.0
Number of Words in Document,119,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.78-CRUISING.txt"")",511,511.0,511,511.0,,511,511,,,511.0,511.0,511.0
Number of Words in Document,120,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.80-ABANDONED_OR_INOPERATIVE_VEHICLES.txt"")",1793,1793.0,1793,1793.0,,1793,1793,,,1793.0,1793.0,1793.0
Number of Words in Document,121,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_2-MISCELLANEOUS_TRAFFIC_REGULATIONS.txt"")",3123,3123.0,3123,3123.0,,3123,3123,,,3123.0,3123.0,3123.0
Number of Words in Document,122,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_3-PENALTIES_AND_FEES_RELATED_TO_VIOLATIONS_OF_STANDING_AND_PARKING_LAWS.txt"")",2407,2407.0,2407,2407.0,,2407,2407,,,2407.0,2407.0,2407.0
Number of Words in Document,123,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.02-GENERAL_PROVISIONS.txt"")",327,327.0,327,327.0,,327,327,,,327.0,327.0,327.0
Number of Words in Document,124,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.04-DEFINITIONS.txt"")",1186,1186.0,1186,1186.0,,1186,1186,,,1186.0,1186.0,1186.0
Number of Words in Document,125,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.06-GENERAL_REGULATIONS.txt"")",2767,2767.0,2767,2767.0,,2767,2767,,,2767.0,2767.0,2767.0
Number of Words in Document,126,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.08-PERMITS—APPLICATION_AND_ISSUANCE_CONDITIONS.txt"")",1088,1088.0,1088,1088.0,,1088,1088,,,1088.0,1088.0,1088.0
Number of Words in Document,127,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.10-FEES_AND_CHARGES.txt"")",2636,2636.0,2636,2636.0,,2636,2636,,,2636.0,2636.0,2636.0
Number of Words in Document,128,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.12-DEPOSITS_AND_SURETIES.txt"")",609,609.0,609,609.0,,609,609,,,609.0,609.0,609.0
Number of Words in Document,129,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.14-BILLINGS,_COLLECTIONS_AND_REFUNDS.txt"")",507,507.0,507,507.0,,507,507,,,507.0,507.0,507.0
Number of Words in Document,130,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.16-CONSTRUCTION_WORK.txt"")",1233,1233.0,1233,1233.0,,1233,1233,,,1233.0,1233.0,1233.0
Number of Words in Document,131,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.18-EXCAVATIONS_AND_ENCROACHMENTS.txt"")",2518,2518.0,2518,2518.0,,2518,2518,,,2518.0,2518.0,2518.0
Number of Words in Document,132,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.19-DROP_BOX_DEBRIS_CONTAINERS_ON_HIGHWAYS.txt"")",2522,2522.0,2522,2522.0,,2522,2522,,,2522.0,2522.0,2522.0
Number of Words in Document,133,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.20-FLAGPOLES.txt"")",193,193.0,193,193.0,,193,193,,,193.0,193.0,193.0
Number of Words in Document,134,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.22-MOVING_PERMITS.txt"")",901,901.0,901,901.0,,901,901,,,901.0,901.0,901.0
Number of Words in Document,135,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.24-NEWS_RACKS.txt"")",3816,3816.0,3816,3816.0,,3816,3816,,,3816.0,3816.0,3816.0
Number of Words in Document,136,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.26-OVERHEAD_STRUCTURES.txt"")",311,311.0,311,311.0,,311,311,,,311.0,311.0,311.0
Number of Words in Document,137,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.27-OUTDOOR_SIDEWALK_DINING.txt"")",2029,2029.0,2029,2029.0,,2029,2029,,,2029.0,2029.0,2029.0
Number of Words in Document,138,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.28-VIOLATIONS.txt"")",167,167.0,167,167.0,,167,167,,,167.0,167.0,167.0
Number of Words in Document,139,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_2-UNDERGROUNDING_OF_UTILITIES-Chapter_16.32-PROCEDURES.txt"")",1895,1895.0,1895,1895.0,,1895,1895,,,1895.0,1895.0,1895.0
Number of Words in Document,140,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_2-UNDERGROUNDING_OF_UTILITIES-Chapter_16.34-DISTRICTS.txt"")",11965,11965.0,11965,11965.0,,11965,11965,,,11965.0,11965.0,11965.0
Number of Words in Document,141,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.36-DEFINITIONS.txt"")",752,752.0,752,752.0,,752,752,,,752.0,752.0,752.0
Number of Words in Document,142,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.38-GENERAL_REGULATIONS_AND_CONDITIONS.txt"")",6220,6220.0,6220,6220.0,,6220,6220,,,6220.0,6220.0,6220.0
Number of Words in Document,143,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.40-EXISTING_FRANCHISES.txt"")",329,329.0,329,329.0,,329,329,,,329.0,329.0,329.0
Number of Words in Document,144,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.42-AIRPORT_PROTECTION.txt"")",768,768.0,768,768.0,,768,768,,,768.0,768.0,768.0
Number of Words in Document,145,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.44-ELECTRICAL_TRANSMISSION_AND_DISTRIBUTION_SYSTEMS.txt"")",512,512.0,512,512.0,,512,512,,,512.0,512.0,512.0
Number of Words in Document,146,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.46-ELECTRIC_MOTOR_COACHES.txt"")",324,324.0,324,324.0,,324,324,,,324.0,324.0,324.0
Number of Words in Document,147,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.48-RAILROAD_TRACKS.txt"")",1573,1573.0,1573,1573.0,,1573,1573,,,1573.0,1573.0,1573.0
Number of Words in Document,148,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.50-STREET_RAILWAYS.txt"")",622,622.0,622,622.0,,622,622,,,622.0,622.0,622.0
Number of Words in Document,149,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3A-PIPELINE_FRANCHISES.txt"")",9286,9286.0,9286,9286.0,,9286,9286,,,9286.0,9286.0,9286.0
Number of Words in Document,150,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.58-DEFINITIONS.txt"")",1911,1911.0,1911,1911.0,,1911,1911,,,1911.0,1911.0,1911.0
Number of Words in Document,151,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.60-GENERAL_REQUIREMENTS.txt"")",6995,6995.0,6995,6995.0,,6995,6995,,,6995.0,6995.0,6995.0
Number of Words in Document,152,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.62-APPLICATION_FOR_FRANCHISE.txt"")",4621,4621.0,4621,4621.0,,4621,4621,,,4621.0,4621.0,4621.0
Number of Words in Document,153,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.64-COMPENSATION_TO_THE_COUNTY.txt"")",1103,1103.0,1103,1103.0,,1103,1103,,,1103.0,1103.0,1103.0
Number of Words in Document,154,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.66-CONSTRUCTION_OF_FACILITIES.txt"")",1686,1686.0,1686,1686.0,,1686,1686,,,1686.0,1686.0,1686.0
Number of Words in Document,155,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.68-SERVICE,_RATES_AND_CONSUMER_PROTECTION.txt"")",6444,6444.0,6444,6444.0,,6444,6444,,,6444.0,6444.0,6444.0
Number of Words in Document,156,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.69-RENEWAL_OF_FRANCHISE.txt"")",1369,1369.0,1369,1369.0,,1369,1369,,,1369.0,1369.0,1369.0
Number of Words in Document,157,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_5-MISCELLANEOUS_PROVISIONS.txt"")",6334,6334.0,6334,6334.0,,6334,6334,,,6334.0,6334.0,6334.0
Number of Words in Document,158,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_6-STATE_VIDEO_SERVICE_FRANCHISES.txt"")",5954,5954.0,5954,5954.0,,5954,5954,,,5954.0,5954.0,5954.0
Number of Words in Document,159,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_1-DEFINITIONS.txt"")",1264,1264.0,1264,1264.0,,1264,1264,,,1264.0,1264.0,1264.0
Number of Words in Document,160,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_2-GENERAL_PROVISIONS.txt"")",862,862.0,862,862.0,,862,862,,,862.0,862.0,862.0
Number of Words in Document,161,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_3-PARK_RULES_AND_REGULATIONS.txt"")",3460,3460.0,3460,3460.0,,3460,3460,,,3460.0,3460.0,3460.0
Number of Words in Document,162,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_4-BOATING.txt"")",3075,3075.0,3075,3075.0,,3075,3075,,,3075.0,3075.0,3075.0
Number of Words in Document,163,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_5-FISHING.txt"")",135,135.0,135,135.0,,135,135,,,135.0,135.0,135.0
Number of Words in Document,164,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_6-WATER_SKIING.txt"")",711,711.0,711,711.0,,711,711,,,711.0,711.0,711.0
Number of Words in Document,165,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_7-RIDING_AND_HIKING_TRAILS.txt"")",98,98.0,98,98.0,,98,98,,,98.0,98.0,98.0
Number of Words in Document,166,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_8-SANTA_CATALINA_OPEN_SPACE_EASEMENT.txt"")",35,35.0,35,35.0,,35,35,,,35.0,35.0,35.0
