Column header,Document ID,Document,Count,Mean,Mode,Median,Standard deviation,Minimum,Maximum,Skewness,Kurtosis,25% quantile,50% quantile,75% quantile
Number of Syllables in Document,83,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_12-ENVIRONMENTAL_PROTECTION-Chapter_12.56-HAZARDOUS_MATERIALS—EMERGENCY_RESPONSE_COST_RECOVERY.txt"")",4855,4855.0,4855,4855.0,,4855,4855,,,4855.0,4855.0,4855.0
Number of Syllables in Document,84,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_12-ENVIRONMENTAL_PROTECTION-Chapter_12.64-HAZARDOUS_MATERIALS_DISCLOSURE_AND_RISK_MANAGEMENT.txt"")",6098,6098.0,6098,6098.0,,6098,6098,,,6098.0,6098.0,6098.0
Number of Syllables in Document,85,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_12-ENVIRONMENTAL_PROTECTION-Chapter_12.70-ABOVEGROUND_PETROLEUM_STORAGE.txt"")",3164,3164.0,3164,3164.0,,3164,3164,,,3164.0,3164.0,3164.0
Number of Syllables in Document,86,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_12-ENVIRONMENTAL_PROTECTION-Chapter_12.80-STORMWATER_AND_RUNOFF_POLLUTION_CONTROL.txt"")",11564,11564.0,11564,11564.0,,11564,11564,,,11564.0,11564.0,11564.0
Number of Syllables in Document,87,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_12-ENVIRONMENTAL_PROTECTION-Chapter_12.84-LOW_IMPACT_DEVELOPMENT_STANDARDS.txt"")",6263,6263.0,6263,6263.0,,6263,6263,,,6263.0,6263.0,6263.0
Number of Syllables in Document,88,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_12-ENVIRONMENTAL_PROTECTION-Chapter_12.85-CARRYOUT_BAGS.txt"")",3436,3436.0,3436,3436.0,,3436,3436,,,3436.0,3436.0,3436.0
Number of Syllables in Document,89,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_1-OFFENSES_BY_OR_AGAINST_PUBLIC_OFFICERS_AND_GOVERNMENT.txt"")",19721,19721.0,19721,19721.0,,19721,19721,,,19721.0,19721.0,19721.0
Number of Syllables in Document,90,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_10-MOTOR_VEHICLE_SEIZURE_AND_FORFEITURE.txt"")",12400,12400.0,12400,12400.0,,12400,12400,,,12400.0,12400.0,12400.0
Number of Syllables in Document,91,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_11-COUNTERFEIT_GOODS_NUISANCE_ABATEMENT.txt"")",4848,4848.0,4848,4848.0,,4848,4848,,,4848.0,4848.0,4848.0
Number of Syllables in Document,92,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_3-OFFENSES_AGAINST_PUBLIC_DECENCY.txt"")",9072,9072.0,9072,9072.0,,9072,9072,,,9072.0,9072.0,9072.0
Number of Syllables in Document,93,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_4-OFFENSES_AGAINST_PUBLIC_PEACE.txt"")",4417,4417.0,4417,4417.0,,4417,4417,,,4417.0,4417.0,4417.0
Number of Syllables in Document,94,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_6-CONSUMER_PROTECTION.txt"")",2687,2687.0,2687,2687.0,,2687,2687,,,2687.0,2687.0,2687.0
Number of Syllables in Document,95,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_7-OFFENSES_BY_OR_AGAINST_MINORS.txt"")",6161,6161.0,6161,6161.0,,6161,6161,,,6161.0,6161.0,6161.0
Number of Syllables in Document,96,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_8-WEAPONS.txt"")",31263,31263.0,31263,31263.0,,31263,31263,,,31263.0,31263.0,31263.0
Number of Syllables in Document,97,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_13-PUBLIC_PEACE,_MORALS_AND_WELFARE-Division_9-DISCRIMINATION_AGAINST_PERSONS_WITH_AIDS_OR_AIDS_RELATED_CONDITIONS.txt"")",2513,2513.0,2513,2513.0,,2513,2513,,,2513.0,2513.0,2513.0
Number of Syllables in Document,98,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.04-GENERAL_PROVISIONS.txt"")",1318,1318.0,1318,1318.0,,1318,1318,,,1318.0,1318.0,1318.0
Number of Syllables in Document,99,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.08-DEFINITIONS.txt"")",1107,1107.0,1107,1107.0,,1107,1107,,,1107.0,1107.0,1107.0
Number of Syllables in Document,100,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.12-ENFORCEMENT.txt"")",314,314.0,314,314.0,,314,314,,,314.0,314.0,314.0
Number of Syllables in Document,101,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.16-HIGHWAY_SAFETY_COMMISSION.txt"")",1115,1115.0,1115,1115.0,,1115,1115,,,1115.0,1115.0,1115.0
Number of Syllables in Document,102,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.20-TRAFFIC_SIGNS_AND_SIGNALS.txt"")",2359,2359.0,2359,2359.0,,2359,2359,,,2359.0,2359.0,2359.0
Number of Syllables in Document,103,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.24-PRIVATE_ROADS_OPEN_FOR_PUBLIC_USE.txt"")",743,743.0,743,743.0,,743,743,,,743.0,743.0,743.0
Number of Syllables in Document,104,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.28-TRAFFIC_ON_PRIVATE_STREETS.txt"")",927,927.0,927,927.0,,927,927,,,927.0,927.0,927.0
Number of Syllables in Document,105,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.32-SPEED_LIMITS.txt"")",1135,1135.0,1135,1135.0,,1135,1135,,,1135.0,1135.0,1135.0
Number of Syllables in Document,106,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.36-BOULEVARD_STOPS.txt"")",1039,1039.0,1039,1039.0,,1039,1039,,,1039.0,1039.0,1039.0
Number of Syllables in Document,107,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.40-TURNING_MOVEMENTS.txt"")",649,649.0,649,649.0,,649,649,,,649.0,649.0,649.0
Number of Syllables in Document,108,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.44-HOUSING_AUTHORITY_TRAFFIC_REGULATIONS.txt"")",2461,2461.0,2461,2461.0,,2461,2461,,,2461.0,2461.0,2461.0
Number of Syllables in Document,109,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.48-WEIGHT_LIMITS.txt"")",4608,4608.0,4608,4608.0,,4608,4608,,,4608.0,4608.0,4608.0
Number of Syllables in Document,110,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.50-INTERSTATE_TRUCK_TERMINAL_ACCESS_ROUTES.txt"")",2541,2541.0,2541,2541.0,,2541,2541,,,2541.0,2541.0,2541.0
Number of Syllables in Document,111,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.52-CROSSWALKS_AND_BICYCLE_LANES.txt"")",708,708.0,708,708.0,,708,708,,,708.0,708.0,708.0
Number of Syllables in Document,112,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.54-SKATEBOARDS_AND_ROLLER_SKATES.txt"")",237,237.0,237,237.0,,237,237,,,237.0,237.0,237.0
Number of Syllables in Document,113,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.56-RAILROAD_CROSSINGS.txt"")",289,289.0,289,289.0,,289,289,,,289.0,289.0,289.0
Number of Syllables in Document,114,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.60-TEMPORARY_ROAD_CLOSURES.txt"")",464,464.0,464,464.0,,464,464,,,464.0,464.0,464.0
Number of Syllables in Document,115,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.62-INTOXICATION_CONTROL_ROADBLOCKS.txt"")",891,891.0,891,891.0,,891,891,,,891.0,891.0,891.0
Number of Syllables in Document,116,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.68-TRESPASS_BY_MOTOR_VEHICLES.txt"")",913,913.0,913,913.0,,913,913,,,913.0,913.0,913.0
Number of Syllables in Document,117,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.72-REPOSSESSION_OF_MOTOR_VEHICLES.txt"")",343,343.0,343,343.0,,343,343,,,343.0,343.0,343.0
Number of Syllables in Document,118,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.76-MISCELLANEOUS_REGULATIONS.txt"")",2700,2700.0,2700,2700.0,,2700,2700,,,2700.0,2700.0,2700.0
Number of Syllables in Document,119,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.78-CRUISING.txt"")",820,820.0,820,820.0,,820,820,,,820.0,820.0,820.0
Number of Syllables in Document,120,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_1-TRAFFIC_CODE-Chapter_15.80-ABANDONED_OR_INOPERATIVE_VEHICLES.txt"")",2833,2833.0,2833,2833.0,,2833,2833,,,2833.0,2833.0,2833.0
Number of Syllables in Document,121,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_2-MISCELLANEOUS_TRAFFIC_REGULATIONS.txt"")",4882,4882.0,4882,4882.0,,4882,4882,,,4882.0,4882.0,4882.0
Number of Syllables in Document,122,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_15-VEHICLES_AND_TRAFFIC-Division_3-PENALTIES_AND_FEES_RELATED_TO_VIOLATIONS_OF_STANDING_AND_PARKING_LAWS.txt"")",3687,3687.0,3687,3687.0,,3687,3687,,,3687.0,3687.0,3687.0
Number of Syllables in Document,123,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.02-GENERAL_PROVISIONS.txt"")",509,509.0,509,509.0,,509,509,,,509.0,509.0,509.0
Number of Syllables in Document,124,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.04-DEFINITIONS.txt"")",1738,1738.0,1738,1738.0,,1738,1738,,,1738.0,1738.0,1738.0
Number of Syllables in Document,125,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.06-GENERAL_REGULATIONS.txt"")",4481,4481.0,4481,4481.0,,4481,4481,,,4481.0,4481.0,4481.0
Number of Syllables in Document,126,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.08-PERMITS—APPLICATION_AND_ISSUANCE_CONDITIONS.txt"")",1739,1739.0,1739,1739.0,,1739,1739,,,1739.0,1739.0,1739.0
Number of Syllables in Document,127,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.10-FEES_AND_CHARGES.txt"")",3953,3953.0,3953,3953.0,,3953,3953,,,3953.0,3953.0,3953.0
Number of Syllables in Document,128,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.12-DEPOSITS_AND_SURETIES.txt"")",976,976.0,976,976.0,,976,976,,,976.0,976.0,976.0
Number of Syllables in Document,129,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.14-BILLINGS,_COLLECTIONS_AND_REFUNDS.txt"")",769,769.0,769,769.0,,769,769,,,769.0,769.0,769.0
Number of Syllables in Document,130,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.16-CONSTRUCTION_WORK.txt"")",1829,1829.0,1829,1829.0,,1829,1829,,,1829.0,1829.0,1829.0
Number of Syllables in Document,131,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.18-EXCAVATIONS_AND_ENCROACHMENTS.txt"")",4209,4209.0,4209,4209.0,,4209,4209,,,4209.0,4209.0,4209.0
Number of Syllables in Document,132,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.19-DROP_BOX_DEBRIS_CONTAINERS_ON_HIGHWAYS.txt"")",4028,4028.0,4028,4028.0,,4028,4028,,,4028.0,4028.0,4028.0
Number of Syllables in Document,133,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.20-FLAGPOLES.txt"")",277,277.0,277,277.0,,277,277,,,277.0,277.0,277.0
Number of Syllables in Document,134,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.22-MOVING_PERMITS.txt"")",1394,1394.0,1394,1394.0,,1394,1394,,,1394.0,1394.0,1394.0
Number of Syllables in Document,135,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.24-NEWS_RACKS.txt"")",5648,5648.0,5648,5648.0,,5648,5648,,,5648.0,5648.0,5648.0
Number of Syllables in Document,136,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.26-OVERHEAD_STRUCTURES.txt"")",452,452.0,452,452.0,,452,452,,,452.0,452.0,452.0
Number of Syllables in Document,137,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.27-OUTDOOR_SIDEWALK_DINING.txt"")",3244,3244.0,3244,3244.0,,3244,3244,,,3244.0,3244.0,3244.0
Number of Syllables in Document,138,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_1-HIGHWAY_PERMITS-Chapter_16.28-VIOLATIONS.txt"")",257,257.0,257,257.0,,257,257,,,257.0,257.0,257.0
Number of Syllables in Document,139,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_2-UNDERGROUNDING_OF_UTILITIES-Chapter_16.32-PROCEDURES.txt"")",3310,3310.0,3310,3310.0,,3310,3310,,,3310.0,3310.0,3310.0
Number of Syllables in Document,140,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_2-UNDERGROUNDING_OF_UTILITIES-Chapter_16.34-DISTRICTS.txt"")",18744,18744.0,18744,18744.0,,18744,18744,,,18744.0,18744.0,18744.0
Number of Syllables in Document,141,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.36-DEFINITIONS.txt"")",1163,1163.0,1163,1163.0,,1163,1163,,,1163.0,1163.0,1163.0
Number of Syllables in Document,142,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.38-GENERAL_REGULATIONS_AND_CONDITIONS.txt"")",9668,9668.0,9668,9668.0,,9668,9668,,,9668.0,9668.0,9668.0
Number of Syllables in Document,143,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.40-EXISTING_FRANCHISES.txt"")",521,521.0,521,521.0,,521,521,,,521.0,521.0,521.0
Number of Syllables in Document,144,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.42-AIRPORT_PROTECTION.txt"")",1270,1270.0,1270,1270.0,,1270,1270,,,1270.0,1270.0,1270.0
Number of Syllables in Document,145,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.44-ELECTRICAL_TRANSMISSION_AND_DISTRIBUTION_SYSTEMS.txt"")",854,854.0,854,854.0,,854,854,,,854.0,854.0,854.0
Number of Syllables in Document,146,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.46-ELECTRIC_MOTOR_COACHES.txt"")",501,501.0,501,501.0,,501,501,,,501.0,501.0,501.0
Number of Syllables in Document,147,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.48-RAILROAD_TRACKS.txt"")",2361,2361.0,2361,2361.0,,2361,2361,,,2361.0,2361.0,2361.0
Number of Syllables in Document,148,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3-FRANCHISES-Chapter_16.50-STREET_RAILWAYS.txt"")",934,934.0,934,934.0,,934,934,,,934.0,934.0,934.0
Number of Syllables in Document,149,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_3A-PIPELINE_FRANCHISES.txt"")",14554,14554.0,14554,14554.0,,14554,14554,,,14554.0,14554.0,14554.0
Number of Syllables in Document,150,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.58-DEFINITIONS.txt"")",3170,3170.0,3170,3170.0,,3170,3170,,,3170.0,3170.0,3170.0
Number of Syllables in Document,151,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.60-GENERAL_REQUIREMENTS.txt"")",11413,11413.0,11413,11413.0,,11413,11413,,,11413.0,11413.0,11413.0
Number of Syllables in Document,152,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.62-APPLICATION_FOR_FRANCHISE.txt"")",7867,7867.0,7867,7867.0,,7867,7867,,,7867.0,7867.0,7867.0
Number of Syllables in Document,153,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.64-COMPENSATION_TO_THE_COUNTY.txt"")",1690,1690.0,1690,1690.0,,1690,1690,,,1690.0,1690.0,1690.0
Number of Syllables in Document,154,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.66-CONSTRUCTION_OF_FACILITIES.txt"")",2774,2774.0,2774,2774.0,,2774,2774,,,2774.0,2774.0,2774.0
Number of Syllables in Document,155,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.68-SERVICE,_RATES_AND_CONSUMER_PROTECTION.txt"")",10579,10579.0,10579,10579.0,,10579,10579,,,10579.0,10579.0,10579.0
Number of Syllables in Document,156,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_4-CABLE_TELEVISION_SYSTEM_FRANCHISES-Chapter_16.69-RENEWAL_OF_FRANCHISE.txt"")",2204,2204.0,2204,2204.0,,2204,2204,,,2204.0,2204.0,2204.0
Number of Syllables in Document,157,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_5-MISCELLANEOUS_PROVISIONS.txt"")",9506,9506.0,9506,9506.0,,9506,9506,,,9506.0,9506.0,9506.0
Number of Syllables in Document,158,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_16-HIGHWAYS-Division_6-STATE_VIDEO_SERVICE_FRANCHISES.txt"")",8907,8907.0,8907,8907.0,,8907,8907,,,8907.0,8907.0,8907.0
Number of Syllables in Document,159,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_1-DEFINITIONS.txt"")",1818,1818.0,1818,1818.0,,1818,1818,,,1818.0,1818.0,1818.0
Number of Syllables in Document,160,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_2-GENERAL_PROVISIONS.txt"")",1369,1369.0,1369,1369.0,,1369,1369,,,1369.0,1369.0,1369.0
Number of Syllables in Document,161,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_3-PARK_RULES_AND_REGULATIONS.txt"")",5388,5388.0,5388,5388.0,,5388,5388,,,5388.0,5388.0,5388.0
Number of Syllables in Document,162,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_4-BOATING.txt"")",4774,4774.0,4774,4774.0,,4774,4774,,,4774.0,4774.0,4774.0
Number of Syllables in Document,163,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Municode/LA transfer/10-05-2015_Codes/Title_17-PARKS,_BEACHES_AND_OTHER_PUBLIC_AREAS-Chapter_17.04-PARKS_AND_RECREATION_AREAS-Part_5-FISHING.txt"")",190,190.0,190,190.0,,190,190,,,190.0,190.0,190.0
